role,session,predictor,duration_s,crse,cae,bucket
test,S-A6,xgb_probe,10.0,89.53066556867691,-89.65041041171766,>25
test,S-A6,xgb_probe,10.0,80.20707015711793,-80.17763878495425,>25
test,S-A6,xgb_probe,10.0,85.74978703159731,-85.81146859502739,>25
test,S-A6,xgb_probe,10.0,92.06679478311911,-92.07880897067628,>25
test,S-A6,xgb_probe,10.0,93.726132644369,-93.76481719065697,>25
test,S-A6,xgb_probe,10.0,93.19168935527621,-93.20385651717748,>25
test,S-A6,xgb_probe,10.0,88.94112031991156,-88.83681419179848,>25
test,S-A6,xgb_probe,10.0,84.10051515414209,-81.68347845169146,>25
test,S-A6,xgb_probe,10.0,94.59816867248381,-89.89923962915965,>25
test,S-A6,xgb_probe,10.0,98.59909361826612,-92.33311254748307,>25
test,S-A6,xgb_probe,10.0,103.48069004561475,-103.15793849693367,>25
test,S-A6,xgb_probe,10.0,110.9200477493791,-101.58726463103187,>25
test,S-A6,xgb_probe,10.0,97.26620781608241,-89.36401894036716,>25
test,S-A6,xgb_probe,10.0,78.03358749719573,-72.80665980353112,>25
test,S-A6,xgb_probe,10.0,69.02481612120582,-65.70810859822517,>25
test,S-A6,xgb_probe,10.0,76.92103971632234,-75.96480307176287,>25
test,S-A6,xgb_probe,10.0,81.9546300830353,-81.22737688114215,>25
test,S-A6,xgb_probe,10.0,84.08256354174509,-83.70734168123381,>25
test,S-A6,xgb_probe,10.0,75.94132189719788,-76.19021544921364,>25
test,S-A6,xgb_probe,10.0,67.1964711905108,-66.7325710879383,>25
test,S-A6,xgb_probe,10.0,84.70494070723124,-84.70977881862242,>25
test,S-A6,xgb_probe,10.0,120.25704555539845,-116.98418715654468,>25
test,S-A6,xgb_probe,10.0,103.40839973568606,-101.94856226051738,>25
test,S-A6,xgb_probe,10.0,105.98746471279921,-106.59503366264629,>25
test,S-A6,xgb_probe,10.0,79.12132761044805,-77.94502812620391,>25
test,S-A6,xgb_probe,10.0,100.43975571837301,-94.90038461964794,>25
test,S-A6,xgb_probe,10.0,110.21627379867407,-101.3637518233729,>25
test,S-A6,xgb_probe,10.0,83.38169617630174,-83.56088407352887,>25
test,S-A6,xgb_probe,10.0,99.0493842186116,-80.64642207112051,>25
test,S-A6,xgb_probe,10.0,95.4686963526735,-77.22222441870588,>25
test,S-A6,xgb_probe,10.0,93.1154531872221,-92.79206078593387,>25
test,S-A6,xgb_probe,10.0,100.07895653899016,-100.15529990676488,>25
test,S-A6,xgb_probe,10.0,105.46165060672746,-102.11657101821928,>25
test,S-A6,xgb_probe,10.0,105.22191182684222,-101.9731377302094,>25
test,S-A6,xgb_probe,10.0,78.91111121501308,-73.57613020236658,>25
test,S-A6,xgb_probe,10.0,96.63869181156585,-92.12021765585058,>25
test,S-A6,xgb_probe,10.0,75.56183462846013,-72.33391715234666,>25
test,S-A6,xgb_probe,10.0,101.70900035207805,-81.37230956018425,>25
test,S-A6,xgb_probe,10.0,100.39943343477755,-87.58967769769463,>25
test,S-A6,xgb_probe,10.0,95.32895095156952,-84.45684184443166,>25
test,S-A6,xgb_probe,10.0,95.75834698720061,-76.89538069990056,>25
test,S-A6,xgb_probe,10.0,113.66713170746715,-96.26357018863266,>25
test,S-A6,xgb_probe,10.0,60.93536084641031,-47.1174458751894,15-25
test,S-A6,xgb_probe,10.0,88.88454910882962,-88.69750321928545,>25
test,S-A6,xgb_probe,10.0,97.9487751895446,-97.90487919574511,>25
test,S-A6,xgb_probe,10.0,124.24459656408217,-124.06449468588855,>25
test,S-A6,xgb_probe,10.0,75.17306709821374,-70.85066510543362,>25
test,S-A6,xgb_probe,10.0,84.77617370882625,-83.63694192040337,>25
test,S-A6,xgb_probe,10.0,86.35105672461154,-86.35581533909694,>25
test,S-A6,xgb_probe,10.0,113.5459758140682,-113.56623868370201,>25
test,S-A6,xgb_probe,10.0,112.57288511948836,-112.614208133349,>25
test,S-A6,xgb_probe,10.0,105.02766151255965,-105.03899429290541,>25
test,S-A6,xgb_probe,10.0,94.02285182503789,-88.9984456895203,15-25
test,S-A6,xgb_probe,10.0,101.65017533028602,-82.69929191815767,15-25
test,S-A6,xgb_probe,10.0,111.47786175067951,-94.9478884964559,>25
test,S-A6,xgb_probe,10.0,79.20655694902587,-78.42695181109646,>25
test,S-A6,xgb_probe,10.0,85.66469097473406,-85.47819652184636,15-25
test,S-A6,xgb_probe,10.0,67.97446214716824,-68.14499547728035,15-25
test,S-A6,xgb_probe,10.0,92.49745134912398,-91.39080627404903,15-25
test,S-A6,xgb_probe,10.0,98.93998066754655,-98.09366571464524,15-25
test,S-A6,xgb_probe,10.0,98.70722673937158,-96.5722411569174,15-25
test,S-A6,xgb_probe,10.0,77.80909195895327,-74.47498848087616,>25
test,S-A6,xgb_probe,10.0,91.44468735746197,-89.1684852084726,15-25
test,S-A6,xgb_probe,10.0,86.10464780574442,-85.28931580582014,15-25
test,S-A6,xgb_probe,10.0,47.524515016122244,-48.00987499040355,15-25
test,S-A6,xgb_probe,10.0,23.07422668184529,20.032541588403085,5-15
test,S-A6,xgb_probe,10.0,29.00068686170856,27.320961394811643,5-15
test,S-A6,xgb_probe,10.0,31.33039377026981,28.886815691699205,5-15
test,S-A6,xgb_probe,10.0,49.37508291677035,-42.78477210583138,15-25
test,S-A6,xgb_probe,10.0,130.58577859079332,-130.57472494578474,>25
test,S-A6,xgb_probe,10.0,108.89822551625542,-105.73549017035522,>25
test,S-A6,xgb_probe,10.0,109.72545596216241,-109.71462827480879,>25
test,S-A6,xgb_probe,10.0,141.50845878417607,-111.78997511319042,>25
test,S-A6,xgb_probe,10.0,122.15383867484842,-112.88160366079708,>25
test,S-A6,xgb_probe,10.0,126.03050657945838,-126.13860695482917,>25
test,S-A6,xgb_probe,10.0,117.35553273002225,-117.42455089465984,>25
test,S-A6,xgb_probe,10.0,101.40234300378845,-96.65712760171462,>25
test,S-A6,xgb_probe,10.0,114.36762579258229,-114.41974876944708,>25
test,S-A6,xgb_probe,10.0,130.54785906011477,-130.71538248985945,>25
test,S-A6,xgb_probe,10.0,133.45489608220134,-133.33601179414848,15-25
test,S-A6,xgb_probe,10.0,109.40384173047656,-109.53149019955072,>25
test,S-A6,xgb_probe,10.0,117.11230079741121,-117.17388051461373,>25
test,S-A6,xgb_probe,10.0,132.3195414908324,-132.34400496497585,>25
test,S-A6,xgb_probe,10.0,118.53353665780271,-115.57279338565019,>25
test,S-A6,xgb_probe,10.0,83.87025107685707,-80.53063582323574,15-25
test,S-A6,xgb_probe,10.0,120.5582077006983,-119.6738576677801,>25
test,S-A6,xgb_probe,10.0,102.59626349933176,-102.61179080255789,15-25
test,S-A6,xgb_probe,10.0,103.55104643166881,-104.31266906311524,15-25
test,S-A6,xgb_probe,10.0,92.37211663873586,-92.58494652013104,15-25
test,S-A6,xgb_probe,10.0,61.313983403925654,-61.12336408987544,15-25
test,S-A6,xgb_probe,10.0,43.71550206136762,-43.85441557379339,15-25
test,S-A6,xgb_probe,10.0,72.88718878603088,-73.58072551616591,>25
test,S-A6,xgb_probe,10.0,92.67644433306013,-82.6336658676081,15-25
test,S-A6,xgb_probe,10.0,51.23864929261439,-52.25765870047468,15-25
test,S-A6,xgb_probe,10.0,84.32497496378157,-81.12689859518768,15-25
test,S-A6,xgb_probe,10.0,80.35730044783514,-78.7406650929572,15-25
test,S-A6,xgb_probe,10.0,71.9758690791338,-60.6452627691811,15-25
test,S-A6,xgb_probe,10.0,93.99598668141824,-60.16599221945463,15-25
test,S-A6,xgb_probe,10.0,77.98502752384383,-70.62244940251594,15-25
test,S-A6,xgb_probe,10.0,112.00191832540213,-57.712069128002724,15-25
test,S-A6,xgb_probe,10.0,107.38609049585827,-73.61451741156102,15-25
test,S-A6,xgb_probe,10.0,40.066702330209445,-40.315056666561446,15-25
test,S-A6,xgb_probe,10.0,72.36491714095293,-69.38735757125477,15-25
test,S-A6,xgb_probe,10.0,133.98819254386393,-123.73578688829818,>25
test,S-A6,xgb_probe,10.0,76.5031713908279,-75.66729967945392,15-25
test,S-A6,xgb_probe,10.0,72.87872567034573,-73.04616612121275,15-25
test,S-A6,xgb_probe,10.0,126.24425432720253,-114.01093196926803,>25
test,S-A6,xgb_probe,10.0,125.88805706430269,-120.5879830224068,15-25
test,S-A6,xgb_probe,10.0,50.185465161007244,-50.11625769605974,15-25
test,S-A6,xgb_probe,10.0,93.12221896310253,-93.24177056827062,>25
test,S-A6,xgb_probe,10.0,108.28347551223804,-108.3898859213687,>25
test,S-A6,xgb_probe,10.0,80.88625148032183,-80.32849544534989,15-25
test,S-A6,xgb_probe,10.0,117.19631364994727,-105.48700101207749,15-25
test,S-A6,xgb_probe,10.0,101.63463206314464,-87.6358377875865,15-25
test,S-A6,xgb_probe,10.0,75.92148087737753,-74.48188551926462,15-25
test,S-A6,xgb_probe,10.0,21.604729509776433,-17.011939895772514,15-25
test,S-A6,xgb_probe,10.0,75.1154925818081,66.99911775032055,0-5
test,S-A6,xgb_probe,10.0,58.31328340631024,48.1160201893656,5-15
test,S-A6,xgb_probe,10.0,29.5104921749155,-28.840957707454333,15-25
test,S-A6,xgb_probe,10.0,23.030707595238,-16.44288780448778,15-25
test,S-A6,xgb_probe,10.0,29.587479555358254,-7.87482936588815,15-25
test,S-A6,xgb_probe,10.0,67.00855866791343,-65.84544668221851,15-25
test,S-A6,xgb_probe,10.0,74.92358971360923,-71.71287098322493,15-25
test,S-A6,xgb_probe,10.0,66.53868926371175,-64.53040025690507,15-25
test,S-A6,xgb_probe,10.0,67.30845514070218,-64.12456560865112,15-25
test,S-A6,xgb_probe,10.0,80.0048576802452,-77.07540772658045,>25
test,S-A6,xgb_probe,10.0,77.78423819703445,-77.14971756032116,>25
test,S-A6,xgb_probe,10.0,101.77307953618518,-101.56925339788019,>25
test,S-A6,xgb_probe,10.0,111.80804764464068,-104.32304164481175,>25
test,S-A6,xgb_probe,10.0,99.41227368400455,-92.80774048227725,>25
test,S-A6,xgb_probe,10.0,86.30168067367744,-73.44634247955193,>25
test,S-A6,xgb_probe,10.0,102.85581042760145,-86.80932619162101,>25
test,S-A6,xgb_probe,10.0,96.41470314163932,-96.4873481040965,>25
test,S-A6,xgb_probe,10.0,83.94618254349493,-81.6178313748067,15-25
test,S-A6,xgb_probe,10.0,99.09290427607009,-97.86905429239279,>25
test,S-A6,xgb_probe,10.0,115.07337010482891,-115.34287453832776,>25
test,S-A6,xgb_probe,10.0,125.83755012594222,-126.14003769639523,>25
test,S-A6,xgb_probe,10.0,105.89009980735301,-106.04618369389708,>25
test,S-A6,xgb_probe,10.0,81.95084784441515,-82.76115709039773,>25
test,S-A6,xgb_probe,10.0,104.6779937898853,-105.07952550429061,>25
test,S-A6,xgb_probe,10.0,83.91717397407963,-80.39006084194915,15-25
test,S-A6,xgb_probe,10.0,79.21993402474402,-70.95638600008252,15-25
test,S-A6,xgb_probe,10.0,113.4659792247726,-109.29201331631575,>25
test,S-A6,xgb_probe,10.0,74.19670301859846,-72.58425623155507,15-25
test,S-A6,xgb_probe,10.0,51.70605625571949,-42.71268398326014,15-25
test,S-A6,xgb_probe,10.0,83.10986761239944,-79.40386421708611,>25
test,S-A6,xgb_probe,10.0,74.46324031591261,-74.71492531800014,>25
test,S-A6,xgb_probe,10.0,76.99512959942022,-76.06938463393766,>25
test,S-A6,xgb_probe,10.0,97.0579517840514,-67.5704259035592,>25
test,S-A6,xgb_probe,10.0,98.3276284706832,-91.72836468827356,>25
test,S-A6,xgb_probe,10.0,62.23239545186128,-60.16264421279739,15-25
test,S-A6,xgb_probe,10.0,51.048518349471266,-50.98828088614792,15-25
test,S-A6,xgb_probe,10.0,87.45349858275064,-79.25519302429113,15-25
test,S-A6,xgb_probe,10.0,62.684109565876255,-62.74374838077856,15-25
test,S-A6,xgb_probe,10.0,64.24914328509149,-63.494159302158565,15-25
test,S-A6,xgb_probe,10.0,107.226801513378,-106.47385913066609,>25
test,S-A6,xgb_probe,10.0,108.87106853022131,-109.86527468898714,>25
test,S-A6,xgb_probe,10.0,113.89907604085883,-112.57509932305702,>25
test,S-A6,xgb_probe,10.0,101.25823634046668,-99.23343751720763,>25
test,S-A6,xgb_probe,10.0,96.34881404832414,-93.15730422007911,>25
test,S-A6,xgb_probe,10.0,102.54893770654529,-97.94454536755458,>25
test,S-A6,xgb_probe,10.0,67.62137215410814,-56.08864263846483,>25
test,S-A6,xgb_probe,10.0,98.00228524222527,-90.25114922291843,>25
test,S-A6,xgb_probe,10.0,154.190868914083,-107.35298748777191,>25
test,S-A6,xgb_probe,10.0,103.09514885695911,-102.25242325838305,>25
test,S-A6,xgb_probe,10.0,144.10504815413796,-75.01035891280235,>25
test,S-A6,xgb_probe,10.0,72.91573614386714,-72.98579096757527,>25
test,S-A6,xgb_probe,10.0,110.11181350479166,-87.11497170793076,15-25
test,S-A6,xgb_probe,10.0,75.55130816375173,-75.61379978836155,>25
test,S-A6,xgb_probe,10.0,83.9798925327062,-79.36548881920328,>25
test,S-A6,xgb_probe,10.0,98.07728955115984,-66.79630754365488,>25
test,S-A6,xgb_probe,10.0,106.40178994706233,-82.71982282343274,>25
test,S-A6,xgb_probe,10.0,96.40127398605149,-96.30144910533632,>25
test,S-A6,xgb_probe,10.0,141.694812530831,-78.57973442373246,>25
test,S-A6,xgb_probe,10.0,79.39157600364442,-55.78439750879785,15-25
test,S-A6,xgb_probe,10.0,105.68360229692968,-105.41536544739846,>25
test,S-A6,xgb_probe,10.0,148.3467579668308,-128.63974393025734,>25
test,S-A6,xgb_probe,10.0,162.68881206329917,-132.9909179817522,>25
test,S-A6,xgb_probe,10.0,129.29743750463888,-122.73427232302967,>25
test,S-A6,xgb_probe,10.0,134.47500886458852,-134.4077010196902,>25
test,S-A6,xgb_probe,10.0,132.40315756509824,-104.47095979077062,>25
test,S-A6,xgb_probe,10.0,136.83440865498721,-94.09765471230973,>25
test,S-A6,xgb_probe,10.0,139.11592362689836,-134.44250229758447,15-25
test,S-A6,xgb_probe,10.0,112.10211754521708,-87.83226879888491,15-25
test,S-A6,xgb_probe,10.0,92.70129324876022,-91.01798110343032,15-25
test,S-A6,xgb_probe,10.0,103.91634325076711,-104.05899517098237,>25
test,S-A6,xgb_probe,10.0,125.27611391870472,-122.66691293799803,>25
test,S-A6,xgb_probe,10.0,109.6442054285363,-93.73060727226996,15-25
test,S-A6,xgb_probe,10.0,108.17371086504954,-107.62953683066428,>25
test,S-A6,xgb_probe,10.0,104.99557325804984,-91.36545266946688,>25
test,S-A6,xgb_probe,10.0,119.75935253311928,-119.23199048160944,>25
test,S-A6,xgb_probe,10.0,124.08916153625232,-124.55610371485898,>25
test,S-A6,xgb_probe,10.0,131.38229946652154,-131.55352819128896,>25
test,S-A6,xgb_probe,10.0,109.20551893184923,-108.55828403924778,>25
test,S-A6,xgb_probe,10.0,141.35023089519174,-140.09947221176634,>25
test,S-A6,xgb_probe,10.0,124.35703682449447,-123.45021178498429,>25
test,S-A6,xgb_probe,10.0,147.80244651663622,-147.8044386389821,>25
test,S-A6,xgb_probe,10.0,130.15046057422134,-130.15740735172622,>25
test,S-A6,xgb_probe,10.0,121.15339330449717,-115.54933420775741,>25
test,S-A6,xgb_probe,10.0,115.39691278913465,-111.90448539625086,>25
test,S-A6,xgb_probe,10.0,84.74584543074758,-84.79357844334211,>25
test,S-A6,xgb_probe,10.0,92.40297450778353,-92.41387546265395,>25
test,S-A6,xgb_probe,10.0,118.84146249398702,-118.22120229364074,>25
test,S-A6,xgb_probe,10.0,119.30336854842636,-116.82612577963681,>25
test,S-A6,xgb_probe,10.0,119.35793546348594,-116.6218817223429,>25
test,S-A6,xgb_probe,10.0,114.75296274676083,-112.5079140252267,>25
test,S-A6,xgb_probe,10.0,112.78169394940802,-109.5431857900179,>25
test,S-A6,xgb_probe,10.0,130.94882922676464,-126.91948115847188,>25
test,S-A6,xgb_probe,10.0,126.67231233479046,-123.74176992512402,>25
test,S-A6,xgb_probe,10.0,112.33765270027382,-112.60932259646358,>25
test,S-A6,xgb_probe,10.0,128.86960625477627,-128.04858282269953,>25
test,S-A6,xgb_probe,10.0,97.37345776298204,-91.4978750331141,>25
test,S-A6,xgb_probe,10.0,116.54822378877432,-114.33853254952577,>25
test,S-A6,xgb_probe,10.0,95.23244270602808,-92.63434136630065,>25
test,S-A6,xgb_probe,10.0,118.7464901551429,-116.84963315916565,>25
test,S-A6,xgb_probe,10.0,116.65404468776157,-110.07550712476288,>25
test,S-A6,xgb_probe,10.0,114.29478046511716,-111.90975777556504,15-25
test,S-A6,xgb_probe,10.0,139.58275989789865,-135.8903269234501,>25
test,S-A6,xgb_probe,10.0,107.71445223580237,-104.63803730038492,>25
test,S-A6,xgb_probe,10.0,107.63010542833656,-104.89597202119813,>25
test,S-A6,xgb_probe,10.0,82.7096032266824,-79.67364360660696,>25
test,S-A6,xgb_probe,10.0,96.00730841724773,-92.21941172060113,>25
test,S-A6,xgb_probe,10.0,85.65188317213736,-81.1533559227774,>25
test,S-A6,xgb_probe,10.0,118.42082540022668,-115.52204141319102,>25
test,S-A6,xgb_probe,10.0,111.27339814224813,-108.52969590346899,>25
test,S-A6,xgb_probe,10.0,113.84762493650848,-113.84345198664883,>25
test,S-A6,xgb_probe,10.0,129.89692375080148,-130.53703162099433,>25
test,S-A6,xgb_probe,10.0,114.74554862185029,-115.58920731881298,>25
test,S-A6,xgb_probe,10.0,105.55172317126586,-107.03837824253418,>25
test,S-A6,xgb_probe,10.0,90.71230069730906,-92.00462402086254,>25
test,S-A6,xgb_probe,10.0,98.83007941570082,-98.17275002473662,>25
test,S-A6,xgb_probe,10.0,99.8990766086753,-100.42539765443911,>25
test,S-A6,xgb_probe,10.0,102.89806906830194,-100.85883879438082,>25
test,S-A6,xgb_probe,10.0,103.4627194584814,-103.38341415272728,>25
test,S-A6,xgb_probe,10.0,126.66052713252557,-129.4325005418643,>25
test,S-A6,xgb_probe,10.0,123.9496351214606,-125.40053067849098,>25
test,S-A6,xgb_probe,10.0,165.4378688876809,-165.5059455058179,>25
test,S-A6,xgb_probe,10.0,93.00459085909633,-93.0723359491973,>25
test,S-A6,xgb_probe,10.0,85.54911382040872,-85.7910255512459,>25
test,S-A6,xgb_probe,10.0,100.30064474559343,-100.34764464484725,>25
test,S-A6,xgb_probe,10.0,101.1126070338003,-101.18562615771742,>25
test,S-A6,xgb_probe,10.0,113.349196105736,-100.00517022792899,>25
test,S-A6,xgb_probe,10.0,114.46255110076082,-110.03277758615408,>25
test,S-A6,xgb_probe,10.0,116.25164727619911,-106.10210298446427,>25
test,S-A6,xgb_probe,10.0,128.41631780673714,-115.3737622337007,>25
test,S-A6,xgb_probe,10.0,118.0501352391256,-118.07821683496064,>25
test,S-A6,xgb_probe,10.0,104.50049380407957,-94.49502725578645,15-25
test,S-A6,xgb_probe,10.0,107.50229397978724,-97.82086055914262,15-25
test,S-A6,xgb_probe,10.0,102.99550580380091,-103.21732880279997,15-25
test,S-A6,xgb_probe,10.0,116.36268801662415,-112.91521544744342,15-25
test,S-A6,xgb_probe,10.0,78.41406342632415,-76.37704472643802,15-25
test,S-A6,xgb_probe,10.0,52.368167770838305,-38.717736465935346,15-25
test,S-A6,xgb_probe,10.0,54.16732977797745,-50.204926728064905,15-25
test,S-A6,xgb_probe,10.0,20.25914211176277,-18.24093815718013,5-15
test,S-A6,xgb_probe,10.0,47.48858432459202,47.003842101033754,5-15
test,S-A6,xgb_probe,10.0,71.43226222757465,67.62203206385752,5-15
test,S-A6,xgb_probe,10.0,45.8471955696438,42.25454796226201,5-15
test,S-A6,xgb_probe,10.0,195.47604155778583,30.146757162451852,5-15
test,S-A6,xgb_probe,10.0,34.14382890148446,-32.900579492567275,15-25
test,S-A6,xgb_probe,10.0,48.74114199564311,-48.43110014953467,15-25
test,S-A6,xgb_probe,10.0,151.88509391436773,23.94811214428117,15-25
test,S-A6,xgb_probe,10.0,37.78046071363424,-37.8758803902107,15-25
test,S-A6,xgb_probe,10.0,7.923377604049469,-6.040715536434451,15-25
test,S-A6,xgb_probe,10.0,41.59346597337245,-39.11781152941372,15-25
test,S-A6,xgb_probe,10.0,70.56511113899995,-70.80776568789959,15-25
test,S-A6,xgb_probe,10.0,51.76883033409224,-52.659452826879885,15-25
test,S-A6,xgb_probe,10.0,63.420207315252796,-35.61832630326205,15-25
test,S-A6,xgb_probe,10.0,69.77086540509784,-37.56548683137099,15-25
test,S-A6,xgb_probe,10.0,47.66398102272152,-47.05318147350611,15-25
test,S-A6,xgb_probe,10.0,61.780725871268125,-61.439108370593594,15-25
test,S-A6,xgb_probe,10.0,66.4805075639058,-66.53275437261959,15-25
test,S-A6,xgb_probe,10.0,59.706941643989644,-60.22899721701278,15-25
test,S-A6,xgb_probe,10.0,71.53827605268832,-72.38143704974132,15-25
test,S-A6,xgb_probe,10.0,81.83265813047845,-82.15479623144373,15-25
test,S-A6,xgb_probe,10.0,93.8200874766971,-94.2650889006993,15-25
test,S-A6,xgb_probe,10.0,55.83502654011564,-56.15454361377718,15-25
test,S-A6,xgb_probe,10.0,63.71844462991724,-41.177109357116066,15-25
test,S-A6,xgb_probe,10.0,169.77901255147552,-19.09878139697699,15-25
test,S-A6,xgb_probe,10.0,145.26481548091581,-26.725816331501562,15-25
test,S-A6,xgb_probe,10.0,143.5732868163553,-41.07668221544939,15-25
test,S-A6,xgb_probe,10.0,82.23560973329937,-8.6350928803503,15-25
test,S-A6,xgb_probe,10.0,124.72502639909099,-29.394168638437762,15-25
test,S-A6,xgb_probe,10.0,76.14669642004426,-77.60934192525967,15-25
test,S-A6,xgb_probe,10.0,39.20439802796568,-32.4568538674029,15-25
test,S-A6,xgb_probe,10.0,25.22117936294504,-22.65917101103581,15-25
test,S-A6,xgb_probe,10.0,63.68326776638643,-60.69726062552262,15-25
test,S-A6,xgb_probe,10.0,51.46600024143781,-51.66617868419608,15-25
test,S-A6,xgb_probe,10.0,68.635888646521,-49.90660160262572,15-25
test,S-A6,xgb_probe,10.0,11.639483928075153,-3.1145135901918177,15-25
test,S-A6,xgb_probe,10.0,36.92506852899529,-6.145782563215789,15-25
test,S-A6,xgb_probe,10.0,43.16833916393716,-42.878766196675755,15-25
test,S-A6,xgb_probe,10.0,70.46614567375957,-70.69331710848414,15-25
test,S-A6,xgb_probe,10.0,84.17463991216707,-68.14948247987877,15-25
test,S-A6,xgb_probe,10.0,71.8624864909343,-67.679780602399,15-25
test,S-A6,xgb_probe,10.0,48.53431979848594,-44.4263014768396,15-25
test,S-A6,xgb_probe,10.0,23.02871762207331,22.04641732950032,15-25
test,S-A6,xgb_probe,10.0,61.42568321952976,-56.132713659972765,15-25
test,S-A6,xgb_probe,10.0,83.20954230895765,-60.40602063635077,15-25
test,S-A6,xgb_probe,10.0,38.74705733104977,-38.70029754474375,15-25
test,S-A6,xgb_probe,10.0,40.92937438226342,-40.29827901529958,15-25
test,S-A6,xgb_probe,10.0,64.703766526237,-54.8919028730564,15-25
test,S-A6,xgb_probe,10.0,41.46113045729654,-40.33986296503842,15-25
test,S-A6,xgb_probe,10.0,41.38348216821711,-41.6616662193577,15-25
test,S-A6,xgb_probe,10.0,33.80149396192728,-32.61660475082451,15-25
test,S-A6,xgb_probe,10.0,96.05257247371688,64.29622502420955,5-15
test,S-A6,xgb_probe,10.0,71.14565946322648,57.7512079539732,5-15
test,S-A6,xgb_probe,10.0,106.59387448553365,69.80464858075398,5-15
test,S-A6,xgb_probe,10.0,137.52217197063837,-6.625656617244287,15-25
test,S-A6,xgb_probe,10.0,43.37552950729987,-43.56289064466795,15-25
test,S-A6,xgb_probe,10.0,67.383479079248,-61.26345407963913,15-25
test,S-A6,xgb_probe,10.0,75.94080244595447,-73.87263499971331,15-25
test,S-A6,xgb_probe,10.0,51.197427932769,-50.9144932033185,15-25
test,S-A6,xgb_probe,10.0,67.19850433294779,-60.8061551808925,15-25
test,S-A6,xgb_probe,10.0,73.50362152448517,-73.98957729601753,15-25
test,S-A6,xgb_probe,10.0,86.15713849099686,-84.95093736223004,15-25
test,S-A6,xgb_probe,10.0,60.333765054727536,-55.27856441642753,15-25
test,S-A6,xgb_probe,10.0,80.31116706317837,-58.04948042993588,15-25
test,S-A6,xgb_probe,10.0,89.08066389965401,-87.57705066880936,15-25
test,S-A6,xgb_probe,10.0,15.63569684228078,-14.051287402696175,5-15
test,S-A6,xgb_probe,10.0,184.21384888633105,100.82179256516677,5-15
test,S-A6,xgb_probe,10.0,242.89060703661187,136.50840174897206,5-15
test,S-A6,xgb_probe,10.0,90.32712240556042,41.1380015370888,5-15
test,S-A6,xgb_probe,10.0,6.009946702799945,-0.704445138969783,15-25
test,S-A6,xgb_probe,10.0,70.49869016128726,16.664340616051447,5-15
test,S-A6,xgb_probe,10.0,176.5976143275387,37.12829103634313,15-25
test,S-A6,xgb_probe,10.0,94.25304758300354,19.13937769103483,15-25
test,S-A6,xgb_probe,10.0,39.238343850182765,-35.64178035409338,15-25
test,S-A6,xgb_probe,10.0,11.309605496123606,-8.393825002377794,5-15
test,S-A6,xgb_probe,10.0,57.22704661793451,32.41818819880451,15-25
test,S-A6,xgb_probe,10.0,26.346166598051962,12.228113252461148,15-25
test,S-A6,xgb_probe,10.0,21.872332316618063,8.214696900722862,15-25
test,S-A6,xgb_probe,10.0,24.79052952313762,-18.784122858796913,15-25
test,S-A6,xgb_probe,10.0,89.40914121536048,-8.133877039340447,15-25
test,S-A6,xgb_probe,10.0,53.03495835270575,-33.65602595154674,15-25
test,S-A6,xgb_probe,10.0,53.657408232839224,27.333537697122537,15-25
test,S-A6,xgb_probe,10.0,117.35473999199813,37.01306034051079,15-25
test,S-A6,xgb_probe,10.0,127.43203604417576,16.40057395470303,15-25
test,S-A6,xgb_probe,10.0,36.787432632499126,-33.379928528062045,15-25
test,S-A6,xgb_probe,10.0,32.076413926166325,24.78582581078112,15-25
test,S-A6,xgb_probe,10.0,158.46606102772122,63.7854847646191,15-25
test,S-A6,xgb_probe,10.0,5.761438788791003,4.108180880125225,15-25
test,S-A6,xgb_probe,10.0,55.015325950195475,9.034031858684875,15-25
test,S-A6,xgb_probe,10.0,25.90024774979499,-26.378401138026913,15-25
test,S-A6,xgb_probe,10.0,57.098719825378794,-47.82670675408653,15-25
test,S-A6,xgb_probe,10.0,23.927765773127135,-23.177001203356145,15-25
test,S-A6,xgb_probe,10.0,26.175473882583248,-26.097654872182993,15-25
test,S-A6,xgb_probe,10.0,43.68865367873639,-5.3587979801221675,15-25
test,S-A6,xgb_probe,10.0,42.775315216620996,32.728755656102294,5-15
test,S-A6,xgb_probe,10.0,160.3571873857623,104.51011075481837,5-15
test,S-A6,xgb_probe,10.0,68.60716489964443,43.74099968614384,5-15
test,S-A6,xgb_probe,10.0,19.551251029048014,-17.381941234763136,15-25
test,S-A6,xgb_probe,10.0,10.420836249447387,-1.512016296270879,15-25
test,S-A6,xgb_probe,10.0,95.96785869329781,58.06869548006567,15-25
test,S-A6,xgb_probe,10.0,65.10062107113811,62.444961998815934,5-15
test,S-A6,xgb_probe,10.0,107.47610056303071,80.79341185017688,5-15
test,S-A6,xgb_probe,10.0,104.42809742546034,104.29650709666713,5-15
test,S-A6,xgb_probe,10.0,121.49541456083769,105.61882659143339,5-15
test,S-A6,xgb_probe,10.0,81.58100466996568,-21.47223198578547,5-15
test,S-A6,xgb_probe,10.0,25.192918908223017,-23.150150184283067,5-15
test,S-A6,xgb_probe,10.0,59.38031735346125,57.44877908465765,5-15
test,S-A6,xgb_probe,10.0,61.09352061544102,61.10105286092951,5-15
test,S-A6,xgb_probe,10.0,38.58400055233539,31.94517781862571,5-15
test,S-A6,xgb_probe,10.0,96.28492155705328,60.10155927399881,5-15
test,S-A6,xgb_probe,10.0,30.450677091154756,17.396829070985508,5-15
